anime_id,Name,Genres,Other name,Score,Type
28391,Ao no Kanata no Four Rhythm,"Sci-Fi, Sports",蒼の彼方のフォーリズム,6.65,TV
28401,Q Transformers: Kaette Kita Convoy no Nazo,Slice of Life,キュートランスフォーマー 帰ってきたコンボイの謎,5.3,TV
28405,Ansatsu Kyoushitsu: Deai no Jikan,"Action, Comedy",暗殺教室 episode:0 出会いの時間,7.43,Special
28419,Katsura Hime,"Action, Comedy",かつら姫,5.07,Movie
28423,Kyoukai no Rinne,"Comedy, Supernatural",境界のRINNE,6.89,TV
28427,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo,Comedy,磯部磯兵衛物語 〜浮世はつらいよ〜,UNKNOWN,ONA
28431,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation,"Action, Adventure, Fantasy",ポケットモンスター オメガルビー・アルファサファイア』 メガスペシャルアニメーション,6.75,ONA
28433,Baymax,"Drama, Sci-Fi, Slice of Life",ベイマックス,5.9,Music
28447,Shingeki no Bahamut: Genesis - Roundup,"Action, Adventure, Fantasy",神撃のバハムート GENESIS Roundup,6.34,Special
28479,Detective Conan Movie 19: The Hellfire Sunflowers,"Action, Mystery",映画 名探偵コナン 業火の向日葵,7.72,Movie
28483,Ijime wa Zettai Warui!,"Drama, Slice of Life",いじめはゼッタイわるい!,UNKNOWN,OVA
28485,Ichiban Chikaku ni,"Drama, Slice of Life",いちばん近くに,UNKNOWN,OVA
28489,Jigoku Koushien,"Comedy, Horror, Sports",地獄甲子園,UNKNOWN,OVA
28495,Sidonia no Kishi Movie,"Action, Sci-Fi",劇場版「シドニアの騎士」,7.24,Movie
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Mystery",六花の勇者,7.28,TV
28511,Precure All Stars Movie: Haru no Carnival♪,"Action, Comedy, Fantasy",映画プリキュアオールスターズ　春のカーニバル♪,6.46,Movie
28517,Ikenai Koto The Animation,Hentai,イケナイコト THE ANIMATION,6.06,OVA
28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai,のせわすれ ～女教師中善寺綾乃の淫鬱なこれから～,5.83,OVA
28531,Ai Tenchi Muyou! Recaps,"Comedy, Sci-Fi",愛・天地無用! 振り返り,5.36,Special
28537,Garo: Guren no Tsuki,"Action, Fantasy",GARO 紅蓮ノ月,5.88,TV
28539,Garo Movie: Divine Flame,"Action, Fantasy",劇場版 牙狼〈GARO〉‐DIVINE FLAME‐,7.55,Movie
28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,Drama,ズッコケ三人組の火あそび防止大作戦,UNKNOWN,OVA
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,Drama,のぶながくんの みんなで約束 火の用心,UNKNOWN,OVA
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,Drama,のぶながくんの自転車のルールを守るのじゃ,UNKNOWN,OVA
28549,Jishin ga Kitara Dousuru? Mushi Mushi Mura no Bousai Kunren,Drama,じしんがきたらどうする？むしむし村の防災訓練,UNKNOWN,OVA
28551,Boku wa Sugu ni Nigetanda: Higashi Nihon Daishinsai kara Mananda Koto,Drama,ボクはすぐに逃げたんだ 東日本大震災から学んだこと,UNKNOWN,OVA
28553,Momotarou no Hi Asobi Yameyou! Hi no Youjin,"Drama, Fantasy",桃太郎の火あそびやめよう！ 火の用心,UNKNOWN,OVA
28555,Son Gokuu no Hi no Youjin,"Drama, Fantasy",孫悟空の火の用心,UNKNOWN,OVA
28557,Yamete! Lighter Asobi: Doubutsu Mura no Shouboutai Shutsu Dou,Drama,やめて！ライターあそび どうぶつ村の消ぼう隊 出どう,UNKNOWN,OVA
28559,Magical Puuta no Hi Asobi wa Abunai yo,Drama,マジカルプータの 火あそびはあぶないよ,UNKNOWN,OVA
28561,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,Drama,サル太郎 地震には負けないぞ！ ～地震への備え大作戦～,UNKNOWN,OVA
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,Drama,火あそびは火事のもと ケンタとニャンタの火の用心,UNKNOWN,OVA
28565,Jishin da!! Mii-chan no Bousai Kunren,Drama,じしんだ!! ミーちゃんのぼうさいくんれん,UNKNOWN,OVA
28567,Azarashi Tama-chan no Hi no Youjin,Drama,アザラシ・タマちゃんの火の用心,UNKNOWN,OVA
28569,Kogitsune no Shouboutai,"Drama, Fantasy",こぎつねの消防隊,UNKNOWN,OVA
28571,Karugamo Oyako no Hi no Youjin,Drama,カルガモ親子の火の用心,UNKNOWN,OVA
28573,Somei-ka no Hi no Youjin: Bouka no Tebiki Katei-hen,Drama,染井家の火の用心 防火のてびき 家庭編,UNKNOWN,OVA
28575,"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.",Drama,阪神淡路大震災に学ぶ 僕は、あの日を忘れない。,UNKNOWN,OVA
28577,Makehen de! Roku-nen San-kumi no Hanshin Daishinsai,Drama,負けへんで！ ６年３組の阪神大震災,UNKNOWN,OVA
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy",キョロちゃんの 地震用心・火の用心,UNKNOWN,OVA
28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,Drama,忍たま乱太郎の 地震用心 火の用心,UNKNOWN,OVA
28583,Nintama Rantarou no Shouboutai,Drama,忍たま乱太郎の消防隊,UNKNOWN,OVA
28585,Ajjishin da Tsunami wa? Jibun no Inochi wa Jibun de Mamoru,Drama,あっ地震だ 津波は？じぶんの命はじぶんでまもる,UNKNOWN,OVA
28587,Modern,Avant Garde,MODERN,4.87,Movie
28591,Timbre A to Z,Avant Garde,Timbre A to Z,4.5,ONA
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,勇者になれなかった俺はしぶしぶ就職を決意しました。「新規製作アニメ（本編中で流れる劇中TVCMの完全版）」,6.11,Special
28595,Pac-World,"Adventure, Comedy, Sci-Fi",パックワールド,5.34,TV
28603,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,"Comedy, Fantasy, Supernatural",フリアグネ&マリアンヌのなぜなにシャナ! なんでも質問箱! SP,6.1,Special
28607,Hetalia: The World Twinkle,Comedy,ヘタリア The World Twinkle,7.2,ONA
28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou,"Comedy, Slice of Life",サザエさん　ドーンと一家でハワイ旅行,UNKNOWN,Special
28617,Punch Line,"Comedy, Sci-Fi, Supernatural, Ecchi",パンチライン,6.91,TV
28619,Ranpo Kitan: Game of Laplace,"Mystery, Suspense",乱歩奇譚 Game of Laplace,6.58,TV
28621,Subete ga F ni Naru,"Mystery, Sci-Fi",すべてがFになる THE PERFECT INSIDER,7.25,TV
28623,Koutetsujou no Kabaneri,"Action, Drama, Fantasy, Horror",甲鉄城のカバネリ,7.27,TV
28625,Shisha no Teikoku,Sci-Fi,屍者の帝国,6.85,Movie
28631,Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!,Action,スタジオカラーVSサイバーコネクトツー ガチンコ！アニメーション対決！,5.55,ONA
28637,Dreams,Avant Garde,DREAMS,3.71,Movie
28639,Futon,Avant Garde,布団,5.04,Movie
28641,Great Rabbit,Award Winning,グレートラビット,4.39,Movie
28645,Haru no Shikumi,Avant Garde,春のしくみ,4.26,Movie
28647,Kappo,Avant Garde,かっぽ,4.18,Movie
28657,Red Colored Bridge,Avant Garde,赤い太鼓橋,3.52,Movie
28665,Nenga no Kizuna,Slice of Life,年賀のキヅナ,5.6,ONA
28669,Go! Princess Precure,"Action, Comedy, Fantasy",Go! プリンセスプリキュア,7.8,TV
28673,Duan Nao,"Mystery, Sci-Fi, Suspense",端脑,6.36,ONA
28675,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,"Action, Fantasy, Romance",劇場版 境界の彼方 I'LL BE HERE 未来篇,8.15,Movie
28677,Yamada-kun to 7-nin no Majo,"Comedy, Mystery, Romance, Supernatural",山田くんと7人の魔女,7.55,TV
28683,One Piece: Episode of Alabasta - Prologue,"Action, Adventure, Fantasy",劇場版ワンピース エピソードオブアラバスタ,7.19,Special
28685,Tough Guy!,"Action, Award Winning, Comedy",Tough Guy!,5.24,Movie
28691,Kemurigusa Monogatari,Comedy,煙り草物語,5.01,Movie
28695,Nonsense Monogatari Dai Ippen: Sarugashima,Adventure,難船ス物語　第一篇　猿ケ島,5.01,Movie
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Supernatural",Fate/stay night [Unlimited Blade Works] 2nd シーズン,8.32,TV
28713,Isuca: Gokuraku,"Comedy, Romance, Supernatural, Ecchi",ISUCA 第拾壱話「極楽」,6.24,OVA
28715,Rusty Nail,"Action, Sci-Fi",Rusty Nail,6.16,Music
28717,Luigi's Toy Adventure,Adventure,S.H.Figuarts スーパーマリオシリーズ(SUPER MARIO SERIES) プロモ映像,5.65,ONA
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance",心が叫びたがってるんだ。,7.83,Movie
28733,Ginga Tetsudou 999 (ONA),"Adventure, Drama, Sci-Fi",銀河鉄道９９９,5.95,ONA
28735,Shouwa Genroku Rakugo Shinjuu,Drama,昭和元禄落語心中,8.57,TV
28755,Boruto: Naruto the Movie,"Action, Adventure, Fantasy",BORUTO -NARUTO THE MOVIE-,7.4,Movie
28759,Harbor Tale,"Adventure, Fantasy",ハーバーテイル,5.86,Movie
28761,00:08,Avant Garde,00:08,4.9,Movie
28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,Adventure,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,7.5,Movie
28775,White Fantasy,"Fantasy, Sports",#KSWISS_ALLWHITE PROJECT 「WHITE FANTASY」,5.53,Special
28779,Futa-bu!!,"Girls Love, Hentai",ふた部!!,7.21,OVA
28789,3-gatsu no Lion meets Bump of Chicken,Drama,3月のライオン meets BUMP OF CHICKEN,7.03,Music
28791,Gunslinger Stratos The Animation,"Action, Sci-Fi",ガンスリンガー ストラトス -THE ANIMATION-,6.06,TV
28805,Bakemono no Ko,"Adventure, Fantasy",バケモノの子,8.25,Movie
28809,Macross Fufonfia Specials,Comedy,マクロスfufonfia,5.43,Special
28811,Last Exile: Doyou no Asa,"Comedy, Sci-Fi",ラストエグザイル～金曜のヨル~（土曜の朝）,5.54,Special
28813,Bamboo Blade: Fanfu-Fufe-Fo,"Comedy, Sports",バンブーブレード：ふぁんふ～ふふぇ～ふぉ,5.54,Special
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,"Comedy, Sci-Fi",バンブーブレード ：CM 「ふぁんふ～ふふぇ～ふぉ」,5.64,Special
28817,Mikagura Gakuen Kumikyoku (TV),"Action, Comedy, Girls Love",ミカグラ学園組曲,6.68,TV
28819,Okusama ga Seitokaichou!,"Comedy, Romance, Ecchi",おくさまが生徒会長！,6.58,TV
28825,Himouto! Umaru-chan,Comedy,干物妹！うまるちゃん,7.11,TV
28827,Doubutsu Tonarigumi,Comedy,動物となり組,5.08,Movie
28829,Cinterrier-jou no Hanamuko,"Comedy, Fantasy",シンテリヤ嬢の花婿,4.71,Movie
28833,Chain Chronicle: Haecceitas no Hikari,"Action, Adventure, Fantasy",チェインクロニクル～ヘクセイタスの閃〈ひかり〉～,6.56,TV
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,Slice of Life,てさぐれ！部活もの すぴんおふ プルプルんシャルムと遊ぼう,6.86,TV
28841,"Wake Up, Girls! Seishun no Kage",Drama,"Wake Up, Girls！青春の影",7.17,Movie
28843,Watashi no Kao,"Avant Garde, Horror",ワ・タ・シ・ノ・カ・オ,4.1,Movie
28851,Koe no Katachi,"Award Winning, Drama",聲の形,8.94,Movie
28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy",ポケモン・ザ・ムービーXY『ピカチュウとポケモンおんがくたい』,6.19,Movie
28859,Shabura Rental: Ecchi na Oneesan to no Eroero Rental Obenkyou The Animation,Hentai,しゃぶらレンタル ~エッチなおねえさんとのエロエロレンタルお勉強~ THE ANIMATION,6.78,OVA
28861,Takamiya Nasuno desu! Teekyuu Spin-off,"Comedy, Slice of Life",高宮なすのです！〜てーきゅうスピンオフ〜,6.4,TV
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery",怪盗ジョーカー シーズン,7.23,TV
28883,Hidan no Aria AA,"Action, Girls Love",緋弾のアリアAA（ダブルエー）,6.21,TV
28887,Setsuzoku Muyou,Comedy,接続無用,UNKNOWN,TV
28891,Haikyuu!! Second Season,Sports,ハイキュー!! セカンドシーズン,8.63,TV
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy",GATE（ゲート）自衛隊　彼の地にて、斯く戦えり,7.69,TV
28911,Hidamari Sketch Recap,"Comedy, Slice of Life",ひだまりスケッチ,6.27,Special
28913,Hidamari Sketch x 365 Recap,"Comedy, Slice of Life",「ひだまりスケッチ×365」総集編,6.13,Special
28915,Hidamari Sketch x ☆☆☆ Recap,"Comedy, Slice of Life",ひだまりスケッチ x ☆☆☆,6.22,Special
28925,Youkai Watch: Best 10,"Comedy, Supernatural",アド街ック天国 ベスト10,5.62,Special
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Supernatural",終わりのセラフ　名古屋決戦編,7.62,TV
28929,Vampire Holmes,"Comedy, Mystery, Supernatural",VAMPIRE HOLMES,3.28,TV
28951,Beluga,"Avant Garde, Horror",ベールガ,4.45,Movie
28953,Sougiya to Inu,"Avant Garde, Horror",葬儀屋と犬,4.96,Movie
28955,Columbos,"Drama, Mystery",コロンボス,4.75,Movie
28957,Mushishi Zoku Shou: Suzu no Shizuku,"Adventure, Mystery, Slice of Life, Supernatural",蟲師 続章: 鈴の雫,8.59,Movie
28959,Kizuna (Special),"Drama, Romance, Slice of Life",絆,5.67,Special
28961,Idol☆Sister,Hentai,アイドル☆シスター,7.05,OVA
28965,Kibun wa Uaa Jitsuzai OL Kouza,Comedy,気分は形而上[うああ] 実在OL講座,UNKNOWN,OVA
28977,Gintama°,"Action, Comedy, Sci-Fi",銀魂°,9.06,TV
28979,To LOVE-Ru Darkness 2nd,"Comedy, Romance, Sci-Fi, Ecchi",To LOVEる -とらぶる- ダークネス2nd,7.44,TV
28981,Ame-iro Cocoa,"Comedy, Slice of Life",雨色ココア,4.71,TV
28983,Bouken-tachi Gamba to Nanbiki no Nakama,Adventure,冒険者たち ガンバと7匹のなかま,5.85,Movie
28987,Kamakura,Avant Garde,かまくら,5.28,Movie
28989,Maku,Avant Garde,幕,5.16,Movie
28993,Hand Soap,Avant Garde,ハンドソープ,4.78,Movie
28999,Charlotte,Drama,Charlotte（シャーロット）,7.75,TV
29003,Lena Lena,Slice of Life,レイナレイナ,UNKNOWN,TV
29017,Wooser no Sono Higurashi: Mugen-hen,"Comedy, Fantasy, Slice of Life",うーさーのその日暮らし 夢幻編,6.53,TV
29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,"Action, Fantasy, Romance, Ecchi",新妹魔王の契約者〈テスタメント〉 第13話「東城刃更のハードスウィートな日常」,6.92,OVA
29035,Robot Girls Z Plus,Comedy,ロボットガールズZプラス,6.31,ONA
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,"Comedy, Romance",旦那が何を言っているかわからない件2スレ目,7.32,TV
29073,Tottori U-turn,Sports,あの組織（ふるさと鳥取県定住機構）CM-水泳編- 鳥取・Uﾀｰﾝ！！,4.69,Special
29083,Lovely x Cation The Animation,Hentai,LOVELY×CATION THE ANIMATION,7.19,OVA
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,聖ヤリマンシスターズ パコパコ日記 THE ANIMATION,6.78,OVA
29087,Wangpai Yushi,"Comedy, Fantasy, Supernatural",王牌御史,6.39,ONA
29089,Yaoguai Mingdan,"Action, Comedy, Fantasy, Romance",妖怪名单,6.81,ONA
29093,Grisaia no Meikyuu: Caprice no Mayu 0,Drama,グリザイアの迷宮 カプリスの繭0,7.84,Special
29095,Grisaia no Rakuen,"Drama, Romance",グリザイアの楽園,7.76,TV
29099,Washimo 2nd Season,"Comedy, Sci-Fi, Slice of Life",わしも 第2シリーズ,UNKNOWN,TV
29101,Grisaia no Kajitsu Specials,Ecchi,グリザイアの果実,6.9,Special
29105,Aruite Mikka!,Comedy,歩いてみっか！,4.19,Music
29111,Onna Spy Goumon: Teki no Ajito wa Jotai Goumonsho,Hentai,女スパイ拷問 敵の基地は女体拷問所,4.69,OVA
29129,Ookami Shoujo to Kuro Ouji Recap,"Comedy, Romance",オオカミ少女と黒王子 総集編,6.81,Special
29135,Chiisana Teien,"Adventure, Fantasy",小さな庭園,5.88,Movie
29141,Atama wa Tsukaiyou. Card mo Tsukaiyou.,Comedy,頭は使いよう。カードも使いよう。,5.26,Special
29163,Sore ga Seiyuu!,"Comedy, Slice of Life",それが声優！,7.04,TV
29165,Daitoshokan no Hitsujikai Picture Drama,"Comedy, Ecchi",大図書館の羊飼い,6.26,Special
29173,Tensai Banpaku Opening,Avant Garde,TENSAI BANPAKU -GENIUS EXPO-,5.1,ONA
29207,Jeremy no Ki,"Drama, Fantasy",ジェレミーの木,UNKNOWN,Movie
29209,Tomodachi de Iyou ne,Slice of Life,ともだちでいようね,UNKNOWN,TV
29223,Aldnoah.Zero Extra Archives,"Action, Sci-Fi",アルドノア・ゼロ総集編,6.6,Special
29231,Fushigiboshi no☆Futagohime Gyu! Recap,"Comedy, Fantasy",ふしぎ星の☆ふたご姫 Gyu!スペシャル ぐるり☆ふしぎ星めぐり,6.35,OVA
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,"Adventure, Comedy, Sci-Fi",忍者ハットリくん＋パーマン 忍者怪獣ジッポウVSミラクル卵,5.91,Movie
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,Adventure,忍者ハットリくん＋パーマン 超能力ウォーズ,5.95,Movie
29255,Koukaku Kidoutai Arise [.jp],Action,攻殻機動隊ＡＲＩＳＥ EPISODE:[.jp],6.25,Special
29261,Genkaku Cool na Sensei ga Aheboteochi!,Hentai,厳格クールな先生がアヘボテオチ!,7.24,OVA
29267,Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,Sci-Fi,ハンギョドンのパラレル大作戦 恐竜王国は大さわぎ,UNKNOWN,OVA
29269,Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,Sci-Fi,ハンギョドンのパラレル大作戦 未来世界は大さわぎ,UNKNOWN,OVA
29275,Ooedo Torimonochou: Nezumi Kozou,Mystery,大江戸捕物帳 ねずみ小僧,UNKNOWN,OVA
29283,Uchuu Kaizoku Mito no Daibouken Pilot,"Comedy, Sci-Fi",宇宙海賊ミトの大冒険,5.76,Special
29291,Behind a Smile,Action,behind a smile,5.75,Music
29301,Kurage no Shokudou,"Drama, Slice of Life",クラゲの食堂,6.21,OVA
29307,Classical Sex-Zone,Hentai,CLASSICAL SEX-ZONE,5.04,OVA
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,"Comedy, Romance, Ecchi",冴えない彼女の育てかた #0 「愛と青春のサービス回」,7.07,Special
29323,"Oyaji no, Imo no Kamisama.",Slice of Life,オヤジの、芋神様。,5.72,Special
29325,Koukaku Kidoutai Arise: Alternative Architecture,Sci-Fi,攻殻機動隊 ARISE ALTERNATIVE ARCHITECTURE,7.23,TV
29347,20-dai no Heya-hen,Slice of Life,マイナビ賃貸 20代の部屋編,5.0,Special
29349,Doron Coron,Slice of Life,ドロンコロン,UNKNOWN,Movie
29351,Beanuts,Comedy,ビーナッツ,UNKNOWN,Special
29353,Kimi wa Tomodachi,"Adventure, Fantasy",キミはともだち,5.23,Music
29357,Eien,"Drama, Fantasy",永遠,UNKNOWN,Music
29359,Bazar dé Gozarre,Comedy,バザールでござーる,UNKNOWN,Special
29361,Kareshi wa Hammerhead Shark,Comedy,かれしはハンマーヘッドシャーク,UNKNOWN,Music
29363,Watashi no Ashinaga Ojisan Specials,"Comedy, Romance, Slice of Life",世界名作劇場・完結版 私のあしながおじさん,6.18,Special
29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou",Drama,"未来への虹 -僕のおじさんは, ハンセン病-",UNKNOWN,OVA
29367,Jam the Housnail,Adventure,ジャム・ザ・ハウスネイル,UNKNOWN,TV
29369,Tick & Tack,Fantasy,チックンタック,UNKNOWN,TV
29371,Naccio to Pomm,"Adventure, Sci-Fi",ナッチョとポム,UNKNOWN,TV
29373,Bip to Bap,Adventure,ビップとバップ,UNKNOWN,TV
29375,Robot Pulta,"Adventure, Comedy",ロボット・パルタ,UNKNOWN,TV
29377,Pulsar,Avant Garde,パルサー(PULSAR),5.24,Movie
29381,Kai Douryoku,"Avant Garde, Sci-Fi",快動力,UNKNOWN,Movie
29383,Kai Douryoku Real,"Avant Garde, Award Winning, Sci-Fi",快動力REAL,UNKNOWN,Movie
29385,Chii-chan to Hige Ojisan,Slice of Life,ちぃちゃんとヒゲおじさん,UNKNOWN,TV
29387,Momonga-mon,Adventure,ももんがぁモン,UNKNOWN,TV
29389,Shiro Hon,Adventure,白い本,UNKNOWN,TV
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ピンキーわくわく旅ストロ,4.69,ONA
29393,Pinky Monkey no Umareta Hi,Adventure,ピンキーモンキーの生まれた日,5.06,ONA
29395,Fafa Movie,Slice of Life,ファーファムービー,4.54,ONA
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ピンキーモンキー x ファーファ コラボ動画 - at afternoon of sunny day -,4.79,ONA
29399,Ousama Monogatari,Adventure,王さまものがたり,UNKNOWN,TV
29413,Dog Days Recap,"Action, Adventure, Fantasy",ドッグデイズ,6.43,Special
29419,Pokemon XY: New Year's Eve 2014 Super Mega Special,"Action, Adventure, Comedy, Fantasy",ポケットモンスター 2014大みそかメガ盛りスペシャル!!,6.31,Special
29421,Liv & Bell,Adventure,リヴ＆ベル,UNKNOWN,TV
29423,En En Nikoli,Adventure,エんエんニコリ,UNKNOWN,Special
29425,Teach,Adventure,ティーチ,UNKNOWN,TV
29427,Mori no Ratio,"Adventure, Fantasy",森のレシオ,UNKNOWN,TV
29429,Straw Byururu,"Adventure, Fantasy",ストローびゅるる,UNKNOWN,TV
